# Ouro public API baseline fragment: practical workflow capabilities (config-data)
std/configx.ouro	configx_field	9fe6632cb4a4588d	std	public	# def configx_field (name : String) (kind : ConfigKind) : ConfigField
std/configx.ouro	configx_field_name	55b40feaaa1f717b	std	public	# def configx_field_name (field : ConfigField) : String
std/configx.ouro	configx_field_kind	e04f150b4e09aaf9	std	public	# def configx_field_kind (field : ConfigField) : ConfigKind
std/configx.ouro	configx_set	535f40b940325040	std	public	# def configx_set (cfg : Config) (key : String) (value : String) : Config
std/configx.ouro	configx_delete	c2117c692516a4bc	std	public	# def configx_delete (cfg : Config) (key : String) : Config
std/configx.ouro	configx_with_default	9b55c65670292034	std	public	# def configx_with_default (cfg : Config) (key : String) (value : String) : Config
std/configx.ouro	configx_overlay_pairs	368ff8351467d345	std	public	# def configx_overlay_pairs (cfg : Config) (pairs : List (Pair String String)) : Config
std/configx.ouro	configx_validate_string	5c888349daefc60a	std	public	# def configx_validate_string (cfg : Config) (key : String) : Validation ConfigError Unit
std/configx.ouro	configx_validate_nat	9b9c0e2f86e16984	std	public	# def configx_validate_nat (cfg : Config) (key : String) : Validation ConfigError Unit
std/configx.ouro	configx_validate_bool	d6562f679adbbd83	std	public	# def configx_validate_bool (cfg : Config) (key : String) : Validation ConfigError Unit
std/configx.ouro	configx_validate_field	69ea9254ee702a8f	std	public	# def configx_validate_field (cfg : Config) (field : ConfigField) : Validation ConfigError Unit
std/configx.ouro	configx_validate_schema	13723db6a98624a0	std	public	# def configx_validate_schema (cfg : Config) : List ConfigField -> Validation ConfigError Unit
std/configx.ouro	configx_required_keys	7807fd0489f3b461	std	public	# def configx_required_keys (cfg : Config) (keys : List String) : Validation ConfigError Unit
std/configx.ouro	configx_env_override	a65db146ad9ae606	std	public	# def configx_env_override (cfg : Config) (key : String) (env_name : String) : IO Config
std/configx.ouro	configx_env_overrides	f5a3202f8674b2c6	std	public	# def configx_env_overrides (cfg : Config) (pairs : List (Pair String String)) : IO Config
std/configx.ouro	configx_render_errors	5befb3033fc86f12	std	public	# def configx_render_errors (errors : List ConfigError) : String
std/jsonx.ouro	jsonx_null	9be5892e9c7eeae0	std	public	# def jsonx_null : Json
std/jsonx.ouro	jsonx_bool	598adf731c62978	std	public	# def jsonx_bool (b : Bool) : Json
std/jsonx.ouro	jsonx_num_string	5d54bb7801b18f2d	std	public	# def jsonx_num_string (n : String) : Json
std/jsonx.ouro	jsonx_num_nat	aa48011f9baab723	std	public	# def jsonx_num_nat (n : Nat) : Json
std/jsonx.ouro	jsonx_string	d89da3ae44240e5	std	public	# def jsonx_string (s : String) : Json
std/jsonx.ouro	jsonx_array	5853fa888c2bdf76	std	public	# def jsonx_array (xs : List Json) : Json
std/jsonx.ouro	jsonx_object	a422f4d502d1af9c	std	public	# def jsonx_object (xs : List (Pair String Json)) : Json
std/jsonx.ouro	jsonx_as_string	e8cb96167ded17ef	std	public	# def jsonx_as_string (j : Json) : Maybe String
std/jsonx.ouro	jsonx_as_nat	7f46d7fce5a1dbcb	std	public	# def jsonx_as_nat (j : Json) : Maybe Nat
std/jsonx.ouro	jsonx_as_bool	3b4061a529a594db	std	public	# def jsonx_as_bool (j : Json) : Maybe Bool
std/jsonx.ouro	jsonx_as_array	f9e477c96aad86cf	std	public	# def jsonx_as_array (j : Json) : Maybe (List Json)
std/jsonx.ouro	jsonx_as_object	8cd52fce963c960b	std	public	# def jsonx_as_object (j : Json) : Maybe (List (Pair String Json))
std/jsonx.ouro	jsonx_obj_get_pairs	4b4c42bc724aa829	std	public	# def jsonx_obj_get_pairs (key : String) : List (Pair String Json) -> Maybe Json
std/jsonx.ouro	jsonx_get	c384179f6e632daf	std	public	# def jsonx_get (j : Json) (key : String) : Maybe Json
std/jsonx.ouro	jsonx_get_string	cea3cec4205cee4a	std	public	# def jsonx_get_string (j : Json) (key : String) : Maybe String
std/jsonx.ouro	jsonx_get_nat	688b63f082a80190	std	public	# def jsonx_get_nat (j : Json) (key : String) : Maybe Nat
std/jsonx.ouro	jsonx_get_bool	3cbe1a310b6eac8c	std	public	# def jsonx_get_bool (j : Json) (key : String) : Maybe Bool
std/jsonx.ouro	jsonx_get_array	553614ffc9a7a5c	std	public	# def jsonx_get_array (j : Json) (key : String) : Maybe (List Json)
std/jsonx.ouro	jsonx_get_object	9661479376b2befc	std	public	# def jsonx_get_object (j : Json) (key : String) : Maybe (List (Pair String Json))
std/jsonx.ouro	jsonx_array_at	6d73387c1a206451	std	public	# def jsonx_array_at (j : Json) (index : Nat) : Maybe Json
std/jsonx.ouro	jsonx_path	afe992c01b67a9e3	std	public	# def jsonx_path : Json -> List String -> Maybe Json
std/jsonx.ouro	jsonx_path_string	186023bab7492ce1	std	public	# def jsonx_path_string (j : Json) (path : List String) : Maybe String
std/jsonx.ouro	jsonx_path_bool	5d80f977061ee483	std	public	# def jsonx_path_bool (j : Json) (path : List String) : Maybe Bool
std/jsonx.ouro	jsonx_path_nat	84172f87aff9a673	std	public	# def jsonx_path_nat (j : Json) (path : List String) : Maybe Nat
std/jsonx.ouro	jsonx_object_keys	402c1e0734fe377f	std	public	# def jsonx_object_keys (j : Json) : List String
std/jsonx.ouro	jsonx_string_pair	38d25a955e69fe5f	std	public	# def jsonx_string_pair (p : Pair String String) : Pair String Json
std/jsonx.ouro	jsonx_object_from_strings	2adcb7763bd16cc5	std	public	# def jsonx_object_from_strings (pairs : List (Pair String String)) : Json
std/jsonx.ouro	jsonx_parse_or_null	ac2a6ddaa3b39bcb	std	public	# def jsonx_parse_or_null (text : String) : Json
std/jsonx.ouro	jsonx_render	142db27ef24dc041	std	public	# def jsonx_render (j : Json) : String
